Date,Store_ID,Store_Location,Product_ID,Product_Name,Product_Category,Unit_Price,Unit_Cost,Quantity_Sold,Gross_Sales,Total_Cost,Profit_Amount,Invoice_Count,Discount_%,Festival_Flag,Promotion_Flag,Payment_Mode,Outstanding_Amount,Return_Quantity,Stock_Level,Profit_Margin_%,Business_Type,Sales_Growth_%
2025-04-16,S002,Bangalore,P001,Product_1,FMCG,652,472.39,27,17604,12754.529999999999,4849.470000000001,11,15,0,0,Cash,3526,1,68,27.55,Wholesale,0.15
2025-04-16,S002,Bangalore,P002,Product_2,Electronics,1523,1287.35,18,27414,23172.3,4241.700000000001,1,15,0,0,UPI,3713,0,465,15.47,Wholesale,11.27
2025-04-16,S002,Bangalore,P003,Product_3,Clothing,2424,1647.64,28,67872,46133.920000000006,21738.079999999994,10,5,0,0,Net Banking,5308,5,421,32.03,Wholesale,4.51
2025-04-16,S002,Bangalore,P004,Product_4,Supermarket,2481,1719.36,63,156303,108319.68,47983.32000000001,4,15,0,0,Net Banking,1158,0,274,30.7,Distributor,12.12
2025-04-16,S002,Bangalore,P005,Product_5,FMCG,1979,1394.19,55,108845,76680.45,32164.550000000003,2,0,0,0,Card,5401,1,314,29.55,Distributor,7.3
2025-04-16,S003,Hyderabad,P001,Product_1,FMCG,2151,1669.95,56,120456,93517.2,26938.800000000003,9,5,0,0,Cash,648,1,685,22.36,Distributor,3.47
2025-04-16,S003,Hyderabad,P002,Product_2,Electronics,1894,1166.51,6,11364,6999.0599999999995,4364.9400000000005,14,5,0,0,Cash,941,1,480,38.41,Distributor,14.71
2025-04-16,S003,Hyderabad,P003,Product_3,Clothing,1811,1154.82,61,110471,70444.01999999999,40026.98000000001,6,5,0,0,Cash,7665,3,500,36.23,Retail,6.51
2025-04-16,S003,Hyderabad,P004,Product_4,Supermarket,1937,1451.83,63,122031,91465.29,30565.710000000006,11,0,0,0,Card,4477,2,326,25.05,Distributor,-4.28
2025-04-16,S003,Hyderabad,P005,Product_5,FMCG,1342,1117.6,39,52338,43586.399999999994,8751.600000000006,12,10,0,0,Cash,7702,2,354,16.72,Retail,-3.46
2025-04-17,S001,Chennai,P001,Product_1,FMCG,2132,1303.24,68,144976,88620.32,56355.67999999999,10,15,0,0,UPI,2043,5,228,38.87,Retail,10.83
2025-04-17,S001,Chennai,P002,Product_2,Electronics,758,540.95,59,44722,31916.050000000003,12805.949999999997,5,0,0,0,Net Banking,5603,5,458,28.63,Distributor,13.59
2025-04-17,S001,Chennai,P003,Product_3,Clothing,1091,819.59,59,64369,48355.810000000005,16013.189999999995,5,10,0,0,Cash,329,2,220,24.88,Retail,8.3
2025-04-17,S001,Chennai,P004,Product_4,Supermarket,1500,986.67,68,102000,67093.56,34906.44,2,0,0,0,Card,7800,2,655,34.22,Wholesale,12.86
2025-04-17,S001,Chennai,P005,Product_5,FMCG,2498,1811.15,43,107414,77879.45,29534.550000000003,13,0,0,0,Card,3417,2,334,27.5,Retail,0.01
2025-04-17,S002,Bangalore,P001,Product_1,FMCG,1160,894.23,14,16240,12519.220000000001,3720.779999999999,4,0,0,0,Cash,2267,3,471,22.91,Retail,-0.04
2025-04-17,S002,Bangalore,P002,Product_2,Electronics,942,708.5,42,39564,29757.0,9807.0,6,5,0,0,UPI,5226,0,702,24.79,Retail,5.84
2025-04-17,S002,Bangalore,P003,Product_3,Clothing,804,586.2,64,51456,37516.8,13939.199999999997,8,0,0,0,Net Banking,5057,3,476,27.09,Retail,9.81
2025-04-17,S002,Bangalore,P004,Product_4,Supermarket,2479,1698.68,27,66933,45864.36,21068.64,1,0,0,0,UPI,3129,5,791,31.48,Distributor,-3.98
2025-04-17,S002,Bangalore,P005,Product_5,FMCG,2082,1586.27,76,158232,120556.52,37675.479999999996,14,10,0,0,UPI,202,4,623,23.81,Wholesale,13.35
2025-04-17,S003,Hyderabad,P001,Product_1,FMCG,834,576.15,27,22518,15556.05,6961.950000000001,1,5,0,0,UPI,6470,4,434,30.92,Wholesale,7.39
2025-04-17,S003,Hyderabad,P002,Product_2,Electronics,677,459.49,40,27080,18379.6,8700.400000000001,5,10,0,0,Cash,6014,5,105,32.13,Wholesale,7.03
2025-04-17,S003,Hyderabad,P003,Product_3,Clothing,1123,897.05,35,39305,31396.75,7908.25,6,10,0,0,Net Banking,3451,4,276,20.12,Wholesale,-4.09
2025-04-17,S003,Hyderabad,P004,Product_4,Supermarket,1593,1150.99,31,49383,35680.69,13702.309999999998,13,15,0,0,Cash,352,4,265,27.75,Retail,6.57
2025-04-17,S003,Hyderabad,P005,Product_5,FMCG,707,529.66,15,10605,7944.9,2660.1000000000004,7,10,0,0,Net Banking,2873,5,273,25.08,Wholesale,2.84
2025-04-18,S001,Chennai,P001,Product_1,FMCG,1228,874.73,42,51576,36738.66,14837.339999999997,9,10,0,0,UPI,1692,2,414,28.77,Distributor,7.97
2025-04-18,S001,Chennai,P002,Product_2,Electronics,1942,1379.21,24,46608,33101.04,13506.96,11,15,0,0,Card,7521,1,655,28.98,Retail,-1.96
2025-04-18,S001,Chennai,P003,Product_3,Clothing,2236,1392.04,57,127452,79346.28,48105.72,7,5,0,0,UPI,1769,2,227,37.74,Retail,9.89
2025-04-18,S001,Chennai,P004,Product_4,Supermarket,1788,1144.79,64,114432,73266.56,41165.44,5,5,0,0,Cash,7291,2,93,35.97,Wholesale,12.97
2025-04-18,S001,Chennai,P005,Product_5,FMCG,407,333.08,34,13838,11324.72,2513.2800000000007,6,10,0,0,Net Banking,5216,1,110,18.16,Wholesale,7.83
2025-04-18,S002,Bangalore,P001,Product_1,FMCG,2423,1563.68,52,125996,81311.36,44684.64,7,5,0,0,Cash,2546,2,385,35.47,Wholesale,5.39
2025-04-18,S002,Bangalore,P002,Product_2,Electronics,1919,1369.84,43,82517,58903.119999999995,23613.880000000005,1,15,0,0,Card,7376,3,138,28.62,Retail,6.26
2025-04-18,S002,Bangalore,P003,Product_3,Clothing,1955,1536.82,49,95795,75304.18,20490.820000000007,9,10,0,0,Cash,5535,0,78,21.39,Retail,13.02
2025-04-18,S002,Bangalore,P004,Product_4,Supermarket,1345,928.23,26,34970,24133.98,10836.02,5,15,0,0,Net Banking,3677,4,564,30.99,Distributor,2.81
2025-04-18,S002,Bangalore,P005,Product_5,FMCG,1759,1208.96,76,133684,91880.96,41803.03999999999,14,5,0,0,Cash,5654,0,793,31.27,Retail,3.98
2025-04-18,S003,Hyderabad,P001,Product_1,FMCG,1812,1398.01,51,92412,71298.51,21113.490000000005,11,10,0,0,UPI,4128,5,582,22.85,Distributor,-3.05
2025-04-18,S003,Hyderabad,P002,Product_2,Electronics,832,683.79,71,59072,48549.09,10522.910000000003,2,0,0,0,UPI,1099,0,632,17.81,Wholesale,1.21
2025-04-18,S003,Hyderabad,P003,Product_3,Clothing,481,396.53,14,6734,5551.42,1182.58,6,15,0,0,Cash,6392,2,58,17.56,Wholesale,12.39
2025-04-18,S003,Hyderabad,P004,Product_4,Supermarket,2206,1600.64,44,97064,70428.16,26635.839999999997,7,5,0,0,Net Banking,5581,2,521,27.44,Retail,2.51
2025-04-18,S003,Hyderabad,P005,Product_5,FMCG,728,585.14,14,10192,8191.96,2000.04,13,15,0,0,Cash,5134,0,683,19.62,Retail,4.16
2025-04-19,S001,Chennai,P001,Product_1,FMCG,767,482.47,7,5369,3377.29,1991.71,10,5,0,1,Net Banking,3922,0,466,37.1,Wholesale,11.1
2025-04-19,S001,Chennai,P002,Product_2,Electronics,717,563.25,52,37284,29289.0,7995.0,8,15,0,1,Card,368,2,336,21.44,Distributor,1.24
2025-04-19,S001,Chennai,P003,Product_3,Clothing,2487,1576.99,49,121863,77272.51,44590.490000000005,13,15,0,1,Cash,2337,4,506,36.59,Retail,14.16
2025-04-19,S001,Chennai,P004,Product_4,Supermarket,1350,879.32,31,41850,27258.920000000002,14591.079999999998,9,10,0,1,Card,6180,1,76,34.87,Distributor,1.64
2025-04-19,S001,Chennai,P005,Product_5,FMCG,2453,1956.8,44,107932,86099.2,21832.800000000003,6,0,0,1,Card,2041,2,699,20.23,Retail,-3.48
2025-04-19,S002,Bangalore,P001,Product_1,FMCG,2091,1546.09,44,92004,68027.95999999999,23976.040000000008,12,10,0,1,Cash,3439,4,700,26.06,Distributor,6.57
2025-04-19,S002,Bangalore,P002,Product_2,Electronics,1626,1319.25,21,34146,27704.25,6441.75,1,15,0,1,Net Banking,1025,3,385,18.87,Retail,7.62
2025-04-19,S002,Bangalore,P003,Product_3,Clothing,2197,1354.83,53,116441,71805.98999999999,44635.01000000001,10,5,0,1,Net Banking,7496,3,477,38.33,Distributor,-3.86
2025-04-19,S002,Bangalore,P004,Product_4,Supermarket,556,392.44,66,36696,25901.04,10794.96,7,0,0,1,Card,106,4,270,29.42,Wholesale,10.91
2025-04-19,S002,Bangalore,P005,Product_5,FMCG,1273,1035.3,72,91656,74541.59999999999,17114.40000000001,11,15,0,1,Card,876,4,587,18.67,Wholesale,-1.63
2025-04-19,S003,Hyderabad,P001,Product_1,FMCG,890,694.04,50,44500,34702.0,9798.0,11,5,0,1,UPI,3409,3,721,22.02,Distributor,14.54
2025-04-19,S003,Hyderabad,P002,Product_2,Electronics,922,667.92,49,45178,32728.079999999998,12449.920000000002,8,5,0,1,Cash,7508,5,703,27.56,Retail,0.58
2025-04-19,S003,Hyderabad,P003,Product_3,Clothing,1356,910.71,28,37968,25499.88,12468.119999999999,12,5,0,1,Card,4711,4,271,32.84,Retail,-2.69
2025-04-19,S003,Hyderabad,P004,Product_4,Supermarket,554,341.55,24,13296,8197.2,5098.799999999999,13,15,0,1,Net Banking,80,1,254,38.35,Distributor,13.0
2025-04-19,S003,Hyderabad,P005,Product_5,FMCG,524,400.14,13,6812,5201.82,1610.1800000000003,14,15,0,1,UPI,7294,4,255,23.64,Distributor,6.45
2025-04-20,S001,Chennai,P001,Product_1,FMCG,731,445.59,42,30702,18714.78,11987.220000000001,3,0,0,0,Net Banking,2389,4,52,39.04,Distributor,-4.02
2025-04-20,S001,Chennai,P002,Product_2,Electronics,351,276.18,18,6318,4971.24,1346.7600000000002,4,15,0,0,Net Banking,6713,0,437,21.32,Wholesale,10.36
2025-04-20,S001,Chennai,P003,Product_3,Clothing,549,419.69,45,24705,18886.05,5818.950000000001,8,5,0,0,Cash,5051,5,425,23.55,Distributor,-3.86
2025-04-20,S001,Chennai,P004,Product_4,Supermarket,1438,1056.45,9,12942,9508.050000000001,3433.949999999999,11,10,0,0,Card,3252,4,677,26.53,Distributor,-3.23
2025-04-20,S001,Chennai,P005,Product_5,FMCG,2289,1803.62,18,41202,32465.159999999996,8736.840000000004,2,15,0,0,Card,2688,2,235,21.2,Distributor,4.27
2025-04-20,S002,Bangalore,P001,Product_1,FMCG,368,283.65,73,26864,20706.449999999997,6157.550000000003,14,15,0,0,Net Banking,2429,0,92,22.92,Wholesale,6.3
2025-04-20,S002,Bangalore,P002,Product_2,Electronics,1498,1166.89,7,10486,8168.2300000000005,2317.7699999999995,1,5,0,0,Cash,5946,3,137,22.1,Retail,-3.75
2025-04-20,S002,Bangalore,P003,Product_3,Clothing,1213,997.96,43,52159,42912.28,9246.720000000001,13,15,0,0,Cash,4720,4,197,17.73,Distributor,11.12
2025-04-20,S002,Bangalore,P004,Product_4,Supermarket,2277,1562.27,21,47817,32807.67,15009.330000000002,11,0,0,0,Net Banking,2604,1,766,31.39,Retail,8.79
2025-04-20,S002,Bangalore,P005,Product_5,FMCG,1124,781.61,31,34844,24229.91,10614.09,13,0,0,0,UPI,6898,1,461,30.46,Wholesale,5.92
2025-04-20,S003,Hyderabad,P001,Product_1,FMCG,1920,1528.81,26,49920,39749.06,10170.940000000002,2,15,0,0,UPI,590,1,270,20.37,Distributor,1.56
2025-04-20,S003,Hyderabad,P002,Product_2,Electronics,1228,791.71,53,65084,41960.630000000005,23123.369999999995,10,0,0,0,Cash,2324,3,370,35.53,Distributor,-3.25
2025-04-20,S003,Hyderabad,P003,Product_3,Clothing,372,311.9,23,8556,7173.7,1382.3000000000002,14,15,0,0,UPI,1821,1,322,16.16,Retail,6.67
2025-04-20,S003,Hyderabad,P004,Product_4,Supermarket,607,465.39,42,25494,19546.38,5947.619999999999,3,15,0,0,Net Banking,3469,3,212,23.33,Wholesale,-2.98
2025-04-20,S003,Hyderabad,P005,Product_5,FMCG,1969,1304.65,55,108295,71755.75,36539.25,9,10,0,0,Cash,5711,1,674,33.74,Distributor,13.9
2025-04-21,S001,Chennai,P001,Product_1,FMCG,2145,1412.94,32,68640,45214.08,23425.92,10,15,0,0,Net Banking,5549,3,508,34.13,Retail,5.47
2025-04-21,S001,Chennai,P002,Product_2,Electronics,340,287.43,73,24820,20982.39,3837.6100000000006,14,0,0,0,Net Banking,2995,0,214,15.46,Distributor,1.56
2025-04-21,S001,Chennai,P003,Product_3,Clothing,2213,1566.86,77,170401,120648.21999999999,49752.78000000001,7,15,0,0,UPI,5251,0,80,29.2,Retail,-0.47
2025-04-21,S001,Chennai,P004,Product_4,Supermarket,552,435.47,47,25944,20467.09,5476.91,11,0,0,0,Net Banking,5312,0,499,21.11,Distributor,14.96
2025-04-21,S001,Chennai,P005,Product_5,FMCG,525,428.91,49,25725,21016.59,4708.41,14,5,0,0,Net Banking,5564,4,609,18.3,Distributor,7.59
2025-04-21,S002,Bangalore,P001,Product_1,FMCG,1673,1216.17,35,58555,42565.950000000004,15989.049999999996,5,15,0,0,Cash,7238,5,547,27.31,Distributor,7.74
2025-04-21,S002,Bangalore,P002,Product_2,Electronics,709,502.75,36,25524,18099.0,7425.0,7,0,0,0,Cash,6506,0,553,29.09,Distributor,10.56
2025-04-21,S002,Bangalore,P003,Product_3,Clothing,623,408.08,21,13083,8569.68,4513.32,14,15,0,0,UPI,3056,2,58,34.5,Retail,14.3
2025-04-21,S002,Bangalore,P004,Product_4,Supermarket,1829,1483.69,51,93279,75668.19,17610.809999999998,3,15,0,0,Card,5314,4,790,18.88,Retail,9.01
2025-04-21,S002,Bangalore,P005,Product_5,FMCG,1314,1024.09,66,86724,67589.93999999999,19134.060000000012,4,15,0,0,Net Banking,6435,4,430,22.06,Retail,7.91
2025-04-21,S003,Hyderabad,P001,Product_1,FMCG,2020,1533.0,7,14140,10731.0,3409.0,2,5,0,0,Net Banking,7087,1,74,24.11,Retail,-4.99
2025-04-21,S003,Hyderabad,P002,Product_2,Electronics,2458,1521.69,49,120442,74562.81,45879.19,11,0,0,0,Card,783,3,743,38.09,Distributor,8.7
2025-04-21,S003,Hyderabad,P003,Product_3,Clothing,925,734.42,26,24050,19094.92,4955.080000000002,3,10,0,0,Card,7149,2,739,20.6,Distributor,0.85
2025-04-21,S003,Hyderabad,P004,Product_4,Supermarket,493,347.22,39,19227,13541.580000000002,5685.419999999998,5,10,0,0,Card,7200,1,353,29.57,Retail,14.19
2025-04-21,S003,Hyderabad,P005,Product_5,FMCG,2019,1457.1,23,46437,33513.299999999996,12923.700000000004,3,10,0,0,Cash,1588,1,428,27.83,Retail,3.82
2025-04-22,S001,Chennai,P001,Product_1,FMCG,774,495.99,40,30960,19839.6,11120.400000000001,14,5,0,0,UPI,3769,4,662,35.92,Wholesale,7.16
2025-04-22,S001,Chennai,P002,Product_2,Electronics,356,298.91,77,27412,23016.070000000003,4395.929999999997,14,10,0,0,Cash,3401,3,672,16.04,Distributor,-1.88
2025-04-22,S001,Chennai,P003,Product_3,Clothing,2301,1516.56,14,32214,21231.84,10982.16,8,15,0,0,Net Banking,7113,2,269,34.09,Wholesale,7.07
2025-04-22,S001,Chennai,P004,Product_4,Supermarket,1325,999.24,35,46375,34973.4,11401.599999999999,5,0,0,0,UPI,4761,2,632,24.59,Retail,-2.14
2025-04-22,S001,Chennai,P005,Product_5,FMCG,1311,795.65,35,45885,27847.75,18037.25,10,0,0,0,Net Banking,935,2,145,39.31,Wholesale,-0.88
2025-04-22,S002,Bangalore,P001,Product_1,FMCG,2046,1242.91,40,81840,49716.4,32123.6,10,15,0,0,Net Banking,507,3,681,39.25,Wholesale,-3.07
2025-04-22,S002,Bangalore,P002,Product_2,Electronics,1719,1423.39,10,17190,14233.900000000001,2956.0999999999985,13,0,0,0,UPI,2439,1,651,17.2,Retail,13.59
2025-04-22,S002,Bangalore,P003,Product_3,Clothing,744,474.25,69,51336,32723.25,18612.75,2,5,0,0,Cash,5429,2,797,36.26,Wholesale,6.07
2025-04-22,S002,Bangalore,P004,Product_4,Supermarket,1779,1137.53,52,92508,59151.56,33356.44,4,5,0,0,Net Banking,3004,4,341,36.06,Wholesale,13.96
2025-04-22,S002,Bangalore,P005,Product_5,FMCG,1624,1142.26,60,97440,68535.6,28904.399999999994,6,0,0,0,Card,4516,4,244,29.66,Retail,5.38
2025-04-22,S003,Hyderabad,P001,Product_1,FMCG,2077,1654.22,56,116312,92636.32,23675.679999999993,4,10,0,0,UPI,73,2,414,20.36,Distributor,-2.48
2025-04-22,S003,Hyderabad,P002,Product_2,Electronics,1155,781.1,31,35805,24214.100000000002,11590.899999999998,6,0,0,0,UPI,2382,1,96,32.37,Wholesale,4.78
2025-04-22,S003,Hyderabad,P003,Product_3,Clothing,1578,1194.22,74,116772,88372.28,28399.72,4,5,0,0,Cash,1704,3,217,24.32,Retail,-0.47
2025-04-22,S003,Hyderabad,P004,Product_4,Supermarket,650,411.79,74,48100,30472.460000000003,17627.539999999997,4,15,0,0,Net Banking,6502,3,471,36.65,Wholesale,4.79
2025-04-22,S003,Hyderabad,P005,Product_5,FMCG,750,541.24,55,41250,29768.2,11481.8,6,10,0,0,Card,4211,3,264,27.83,Distributor,4.19
2025-04-23,S001,Chennai,P001,Product_1,FMCG,1304,854.23,11,14344,9396.53,4947.469999999999,14,5,0,0,Net Banking,4258,2,782,34.49,Retail,9.85
2025-04-23,S001,Chennai,P002,Product_2,Electronics,1907,1503.29,24,45768,36078.96,9689.04,7,0,0,0,Net Banking,4887,0,278,21.17,Wholesale,11.19
2025-04-23,S001,Chennai,P003,Product_3,Clothing,650,446.9,77,50050,34411.299999999996,15638.700000000004,8,10,0,0,Net Banking,1536,0,155,31.25,Wholesale,10.38
2025-04-23,S001,Chennai,P004,Product_4,Supermarket,2229,1558.24,64,142656,99727.36,42928.64,3,5,0,0,Net Banking,2896,2,475,30.09,Retail,-3.11
2025-04-23,S001,Chennai,P005,Product_5,FMCG,868,711.42,28,24304,19919.76,4384.240000000002,10,0,0,0,Cash,2616,2,674,18.04,Distributor,2.74
2025-04-23,S002,Bangalore,P001,Product_1,FMCG,597,363.3,38,22686,13805.4,8880.6,5,5,0,0,Cash,3744,5,605,39.15,Distributor,-0.46
2025-04-23,S002,Bangalore,P002,Product_2,Electronics,2439,2006.34,18,43902,36114.119999999995,7787.880000000005,3,5,0,0,Net Banking,5342,1,144,17.74,Wholesale,-2.21
2025-04-23,S002,Bangalore,P003,Product_3,Clothing,1139,729.13,61,69479,44476.93,25002.07,11,5,0,0,Cash,1997,0,60,35.99,Distributor,-2.45
2025-04-23,S002,Bangalore,P004,Product_4,Supermarket,1456,1211.42,9,13104,10902.78,2201.2199999999993,9,0,0,0,Cash,4490,2,701,16.8,Wholesale,-2.14
2025-04-23,S002,Bangalore,P005,Product_5,FMCG,1933,1414.33,72,139176,101831.76,37344.240000000005,14,0,0,0,Cash,3681,0,721,26.83,Distributor,2.69
2025-04-23,S003,Hyderabad,P001,Product_1,FMCG,2142,1673.58,69,147798,115477.01999999999,32320.98000000001,6,0,0,0,UPI,677,5,466,21.87,Wholesale,-4.44
2025-04-23,S003,Hyderabad,P002,Product_2,Electronics,2416,1897.97,38,91808,72122.86,19685.14,3,15,0,0,UPI,4385,3,106,21.44,Retail,9.9
2025-04-23,S003,Hyderabad,P003,Product_3,Clothing,629,441.42,17,10693,7504.14,3188.8599999999997,13,5,0,0,UPI,4323,0,485,29.82,Wholesale,0.71
2025-04-23,S003,Hyderabad,P004,Product_4,Supermarket,340,261.74,6,2040,1570.44,469.55999999999995,12,5,0,0,UPI,2688,5,471,23.02,Distributor,3.18
2025-04-23,S003,Hyderabad,P005,Product_5,FMCG,1442,1054.72,39,56238,41134.08,15103.919999999998,1,0,0,0,UPI,7296,4,72,26.86,Retail,2.44
2025-04-24,S001,Chennai,P001,Product_1,FMCG,855,673.46,13,11115,8754.98,2360.0200000000004,10,10,0,0,Cash,4056,4,233,21.23,Retail,10.5
2025-04-24,S001,Chennai,P002,Product_2,Electronics,1790,1378.74,58,103820,79966.92,23853.08,4,5,0,0,Net Banking,1606,2,127,22.98,Retail,3.86
2025-04-24,S001,Chennai,P003,Product_3,Clothing,2117,1674.33,56,118552,93762.48,24789.520000000004,14,15,0,0,Net Banking,2219,4,323,20.91,Wholesale,1.85
2025-04-24,S001,Chennai,P004,Product_4,Supermarket,1521,1076.2,14,21294,15066.800000000001,6227.199999999999,1,15,0,0,UPI,5941,2,713,29.24,Distributor,1.92
2025-04-24,S001,Chennai,P005,Product_5,FMCG,2409,1547.5,31,74679,47972.5,26706.5,12,10,0,0,Card,612,2,64,35.76,Retail,6.71
2025-04-24,S002,Bangalore,P001,Product_1,FMCG,1154,715.87,70,80780,50110.9,30669.1,12,5,0,0,Card,5104,1,335,37.97,Retail,8.96
2025-04-24,S002,Bangalore,P002,Product_2,Electronics,1736,1158.6,24,41664,27806.399999999998,13857.600000000002,10,0,0,0,Card,4408,1,717,33.26,Wholesale,14.17
2025-04-24,S002,Bangalore,P003,Product_3,Clothing,2424,1659.85,73,176952,121169.04999999999,55782.95000000001,8,5,0,0,Card,4051,0,724,31.52,Retail,11.17
2025-04-24,S002,Bangalore,P004,Product_4,Supermarket,2283,1832.05,22,50226,40305.1,9920.900000000001,5,0,0,0,Net Banking,4131,0,693,19.75,Distributor,-0.42
2025-04-24,S002,Bangalore,P005,Product_5,FMCG,1012,737.06,28,28336,20637.68,7698.32,4,10,0,0,Net Banking,3870,0,533,27.17,Distributor,7.07
2025-04-24,S003,Hyderabad,P001,Product_1,FMCG,352,269.36,31,10912,8350.16,2561.84,5,0,0,0,Card,3247,2,788,23.48,Wholesale,0.95
2025-04-24,S003,Hyderabad,P002,Product_2,Electronics,2057,1403.41,19,39083,26664.79,12418.21,7,15,0,0,Net Banking,3560,3,215,31.77,Wholesale,-1.64
2025-04-24,S003,Hyderabad,P003,Product_3,Clothing,1313,812.89,40,52520,32515.6,20004.4,4,0,0,0,Card,5805,2,384,38.09,Wholesale,13.51
2025-04-24,S003,Hyderabad,P004,Product_4,Supermarket,1622,1232.42,54,87588,66550.68000000001,21037.319999999992,13,10,0,0,Net Banking,4825,2,729,24.02,Retail,1.43
2025-04-24,S003,Hyderabad,P005,Product_5,FMCG,1869,1405.41,31,57939,43567.71,14371.29,10,15,0,0,Cash,942,4,172,24.8,Distributor,-1.14
2025-04-25,S001,Chennai,P001,Product_1,FMCG,1462,1216.28,27,39474,32839.56,6634.440000000002,8,0,0,0,Cash,7018,1,84,16.81,Retail,-0.1
2025-04-25,S001,Chennai,P002,Product_2,Electronics,1590,1202.33,56,89040,67330.48,21709.520000000004,9,5,0,0,Net Banking,3817,3,279,24.38,Wholesale,9.77
2025-04-25,S001,Chennai,P003,Product_3,Clothing,1414,1149.38,49,69286,56319.62,12966.379999999997,10,0,0,0,UPI,666,2,172,18.71,Wholesale,6.5
2025-04-25,S001,Chennai,P004,Product_4,Supermarket,801,544.98,71,56871,38693.58,18177.42,7,5,0,0,Cash,1864,0,598,31.96,Distributor,14.4
2025-04-25,S001,Chennai,P005,Product_5,FMCG,821,640.7,70,57470,44849.0,12621.0,6,5,0,0,Card,2627,1,289,21.96,Wholesale,8.72
2025-04-25,S002,Bangalore,P001,Product_1,FMCG,1426,1030.51,73,104098,75227.23,28870.770000000004,4,5,0,0,UPI,3817,0,508,27.73,Retail,13.9
2025-04-25,S002,Bangalore,P002,Product_2,Electronics,724,516.85,19,13756,9820.15,3935.8500000000004,9,15,0,0,Cash,2360,1,301,28.61,Retail,-5.0
2025-04-25,S002,Bangalore,P003,Product_3,Clothing,1257,827.11,41,51537,33911.51,17625.489999999998,7,5,0,0,Card,4429,4,212,34.2,Wholesale,2.31
2025-04-25,S002,Bangalore,P004,Product_4,Supermarket,1636,1153.13,23,37628,26521.99,11106.009999999998,3,5,0,0,Cash,329,3,83,29.52,Distributor,5.82
2025-04-25,S002,Bangalore,P005,Product_5,FMCG,723,503.38,23,16629,11577.74,5051.26,12,15,0,0,Cash,3473,5,297,30.38,Retail,-4.22
2025-04-25,S003,Hyderabad,P001,Product_1,FMCG,1587,1144.66,70,111090,80126.20000000001,30963.79999999999,5,5,0,0,UPI,3735,2,729,27.87,Distributor,-4.41
2025-04-25,S003,Hyderabad,P002,Product_2,Electronics,1987,1295.98,64,127168,82942.72,44225.28,13,15,0,0,Net Banking,1024,0,681,34.78,Retail,-1.85
2025-04-25,S003,Hyderabad,P003,Product_3,Clothing,951,643.41,64,60864,41178.24,19685.760000000002,10,15,0,0,UPI,408,0,731,32.34,Retail,-3.54
2025-04-25,S003,Hyderabad,P004,Product_4,Supermarket,2244,1480.53,32,71808,47376.96,24431.04,1,5,0,0,Card,6534,2,438,34.02,Wholesale,4.65
2025-04-25,S003,Hyderabad,P005,Product_5,FMCG,684,512.03,48,32832,24577.44,8254.560000000001,11,5,0,0,Cash,857,5,752,25.14,Wholesale,-3.62
2025-04-26,S001,Chennai,P001,Product_1,FMCG,1324,1047.1,19,25156,19894.899999999998,5261.100000000002,5,5,0,0,Cash,7184,2,735,20.91,Wholesale,2.27
2025-04-26,S001,Chennai,P002,Product_2,Electronics,1144,735.36,16,18304,11765.76,6538.24,3,0,0,0,Net Banking,7961,3,358,35.72,Wholesale,2.78
2025-04-26,S001,Chennai,P003,Product_3,Clothing,1516,1278.22,67,101572,85640.74,15931.259999999995,9,5,0,0,UPI,2783,2,620,15.68,Retail,10.2
2025-04-26,S001,Chennai,P004,Product_4,Supermarket,1673,1026.73,60,100380,61603.8,38776.2,8,10,0,0,UPI,5233,2,74,38.63,Wholesale,0.45
2025-04-26,S001,Chennai,P005,Product_5,FMCG,570,343.11,26,14820,8920.86,5899.139999999999,8,5,0,0,Card,726,0,316,39.81,Wholesale,8.88
2025-04-26,S002,Bangalore,P001,Product_1,FMCG,1509,1262.8,77,116193,97235.59999999999,18957.40000000001,13,5,0,0,Card,4187,1,542,16.32,Retail,13.43
2025-04-26,S002,Bangalore,P002,Product_2,Electronics,1098,853.95,47,51606,40135.65,11470.349999999999,2,10,0,0,Card,1561,0,417,22.23,Wholesale,6.13
2025-04-26,S002,Bangalore,P003,Product_3,Clothing,1497,1210.91,37,55389,44803.670000000006,10585.329999999994,14,5,0,0,Card,4498,2,519,19.11,Wholesale,-1.58
2025-04-26,S002,Bangalore,P004,Product_4,Supermarket,1426,857.62,77,109802,66036.74,43765.259999999995,13,0,0,0,Net Banking,7945,5,118,39.86,Distributor,5.98
2025-04-26,S002,Bangalore,P005,Product_5,FMCG,1751,1283.04,69,120819,88529.76,32289.240000000005,5,10,0,0,Net Banking,5011,1,602,26.73,Distributor,4.02
2025-04-26,S003,Hyderabad,P001,Product_1,FMCG,1812,1286.48,19,34428,24443.12,9984.880000000001,1,5,0,0,Card,6378,4,95,29.0,Retail,3.56
2025-04-26,S003,Hyderabad,P002,Product_2,Electronics,964,808.78,33,31812,26689.739999999998,5122.260000000002,7,5,0,0,UPI,2015,5,566,16.1,Wholesale,0.88
2025-04-26,S003,Hyderabad,P003,Product_3,Clothing,2108,1599.52,27,56916,43187.04,13728.96,2,0,0,0,UPI,5865,4,651,24.12,Retail,10.41
2025-04-26,S003,Hyderabad,P004,Product_4,Supermarket,2047,1513.2,15,30705,22698.0,8007.0,9,5,0,0,Net Banking,4493,0,237,26.08,Distributor,-1.6
