Date,Store ID,Store Location,Product ID,Product Name,Product Category,Unit Price,Unit Cost,Quantity Sold,Gross Sales,Total Cost,Profit Amount,Invoice Count
2025-02-11,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,95,4750,3325,1425,70
2025-02-11,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,72,8640,6480,2160,70
2025-02-11,ST02,Howrah,P03,Milk 1L,Dairy,40,28,109,4360,3052,1308,70
2025-02-11,ST02,Howrah,P04,Curd 500g,Dairy,35,24,62,2170,1488,682,70
2025-02-11,ST02,Howrah,P05,Cola 1L,Beverages,30,20,102,3060,2040,1020,70
2025-02-11,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,99,5940,4158,1782,70
2025-02-11,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,46,1150,690,460,70
2025-02-11,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,77,10780,7700,3080,70
2025-02-11,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,79,6320,4345,1975,70
2025-02-11,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,62,5890,4340,1550,70
2025-02-12,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,80,4000,2800,1200,51
2025-02-12,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,85,10200,7650,2550,51
2025-02-12,ST01,MG Road,P03,Milk 1L,Dairy,40,28,54,2160,1512,648,51
2025-02-12,ST01,MG Road,P04,Curd 500g,Dairy,35,24,115,4025,2760,1265,51
2025-02-12,ST01,MG Road,P05,Cola 1L,Beverages,30,20,86,2580,1720,860,51
2025-02-12,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,60,3600,2520,1080,51
2025-02-12,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,92,2300,1380,920,51
2025-02-12,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,59,8260,5900,2360,51
2025-02-12,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,82,6560,4510,2050,51
2025-02-12,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,66,6270,4620,1650,51
2025-02-12,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,89,4450,3115,1335,32
2025-02-12,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,55,6600,4950,1650,32
2025-02-12,ST02,Howrah,P03,Milk 1L,Dairy,40,28,105,4200,2940,1260,32
2025-02-12,ST02,Howrah,P04,Curd 500g,Dairy,35,24,49,1715,1176,539,32
2025-02-12,ST02,Howrah,P05,Cola 1L,Beverages,30,20,141,4230,2820,1410,32
2025-02-12,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,75,4500,3150,1350,32
2025-02-12,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,72,1800,1080,720,32
2025-02-12,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,63,8820,6300,2520,32
2025-02-12,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,97,7760,5335,2425,32
2025-02-12,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,89,8455,6230,2225,32
2025-02-13,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,84,4200,2940,1260,37
2025-02-13,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,41,4920,3690,1230,37
2025-02-13,ST01,MG Road,P03,Milk 1L,Dairy,40,28,109,4360,3052,1308,37
2025-02-13,ST01,MG Road,P04,Curd 500g,Dairy,35,24,116,4060,2784,1276,37
2025-02-13,ST01,MG Road,P05,Cola 1L,Beverages,30,20,131,3930,2620,1310,37
2025-02-13,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,108,6480,4536,1944,37
2025-02-13,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,91,2275,1365,910,37
2025-02-13,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,38,5320,3800,1520,37
2025-02-13,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,98,7840,5390,2450,37
2025-02-13,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,42,3990,2940,1050,37
2025-02-13,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,107,5350,3745,1605,64
2025-02-13,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,56,6720,5040,1680,64
2025-02-13,ST02,Howrah,P03,Milk 1L,Dairy,40,28,81,3240,2268,972,64
2025-02-13,ST02,Howrah,P04,Curd 500g,Dairy,35,24,75,2625,1800,825,64
2025-02-13,ST02,Howrah,P05,Cola 1L,Beverages,30,20,68,2040,1360,680,64
2025-02-13,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,86,5160,3612,1548,64
2025-02-13,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,40,1000,600,400,64
2025-02-13,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,97,13580,9700,3880,64
2025-02-13,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,50,4000,2750,1250,64
2025-02-13,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,90,8550,6300,2250,64
2025-02-14,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,104,5200,3640,1560,49
2025-02-14,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,46,5520,4140,1380,49
2025-02-14,ST01,MG Road,P03,Milk 1L,Dairy,40,28,118,4720,3304,1416,49
2025-02-14,ST01,MG Road,P04,Curd 500g,Dairy,35,24,91,3185,2184,1001,49
2025-02-14,ST01,MG Road,P05,Cola 1L,Beverages,30,20,122,3660,2440,1220,49
2025-02-14,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,115,6900,4830,2070,49
2025-02-14,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,79,1975,1185,790,49
2025-02-14,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,88,12320,8800,3520,49
2025-02-14,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,95,7600,5225,2375,49
2025-02-14,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,39,3705,2730,975,49
2025-02-14,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,44,2200,1540,660,47
2025-02-14,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,115,13800,10350,3450,47
2025-02-14,ST02,Howrah,P03,Milk 1L,Dairy,40,28,92,3680,2576,1104,47
2025-02-14,ST02,Howrah,P04,Curd 500g,Dairy,35,24,81,2835,1944,891,47
2025-02-14,ST02,Howrah,P05,Cola 1L,Beverages,30,20,133,3990,2660,1330,47
2025-02-14,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,87,5220,3654,1566,47
2025-02-14,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,78,1950,1170,780,47
2025-02-14,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,74,10360,7400,2960,47
2025-02-14,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,34,2720,1870,850,47
2025-02-14,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,67,6365,4690,1675,47
2025-02-15,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,49,2450,1715,735,47
2025-02-15,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,117,14040,10530,3510,47
2025-02-15,ST01,MG Road,P03,Milk 1L,Dairy,40,28,108,4320,3024,1296,47
2025-02-15,ST01,MG Road,P04,Curd 500g,Dairy,35,24,67,2345,1608,737,47
2025-02-15,ST01,MG Road,P05,Cola 1L,Beverages,30,20,69,2070,1380,690,47
2025-02-15,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,73,4380,3066,1314,47
2025-02-15,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,73,1825,1095,730,47
2025-02-15,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,65,9100,6500,2600,47
2025-02-15,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,81,6480,4455,2025,47
2025-02-15,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,44,4180,3080,1100,47
2025-02-15,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,52,2600,1820,780,47
2025-02-15,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,111,13320,9990,3330,47
2025-02-15,ST02,Howrah,P03,Milk 1L,Dairy,40,28,99,3960,2772,1188,47
2025-02-15,ST02,Howrah,P04,Curd 500g,Dairy,35,24,117,4095,2808,1287,47
2025-02-15,ST02,Howrah,P05,Cola 1L,Beverages,30,20,86,2580,1720,860,47
2025-02-15,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,54,3240,2268,972,47
2025-02-15,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,67,1675,1005,670,47
2025-02-15,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,51,7140,5100,2040,47
2025-02-15,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,40,3200,2200,1000,47
2025-02-15,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,47,4465,3290,1175,47
2025-02-16,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,52,2600,1820,780,58
2025-02-16,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,98,11760,8820,2940,58
2025-02-16,ST01,MG Road,P03,Milk 1L,Dairy,40,28,45,1800,1260,540,58
2025-02-16,ST01,MG Road,P04,Curd 500g,Dairy,35,24,63,2205,1512,693,58
2025-02-16,ST01,MG Road,P05,Cola 1L,Beverages,30,20,148,4440,2960,1480,58
2025-02-16,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,121,7260,5082,2178,58
2025-02-16,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,43,1075,645,430,58
2025-02-16,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,76,10640,7600,3040,58
2025-02-16,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,71,5680,3905,1775,58
2025-02-16,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,37,3515,2590,925,58
2025-02-16,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,119,5950,4165,1785,52
2025-02-16,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,102,12240,9180,3060,52
2025-02-16,ST02,Howrah,P03,Milk 1L,Dairy,40,28,41,1640,1148,492,52
2025-02-16,ST02,Howrah,P04,Curd 500g,Dairy,35,24,118,4130,2832,1298,52
2025-02-16,ST02,Howrah,P05,Cola 1L,Beverages,30,20,139,4170,2780,1390,52
2025-02-16,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,77,4620,3234,1386,52
2025-02-16,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,31,775,465,310,52
2025-02-16,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,60,8400,6000,2400,52
2025-02-16,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,48,3840,2640,1200,52
2025-02-16,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,92,8740,6440,2300,52
2025-02-17,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,41,2050,1435,615,41
2025-02-17,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,51,6120,4590,1530,41
2025-02-17,ST01,MG Road,P03,Milk 1L,Dairy,40,28,63,2520,1764,756,41
2025-02-17,ST01,MG Road,P04,Curd 500g,Dairy,35,24,51,1785,1224,561,41
2025-02-17,ST01,MG Road,P05,Cola 1L,Beverages,30,20,91,2730,1820,910,41
2025-02-17,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,96,5760,4032,1728,41
2025-02-17,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,67,1675,1005,670,41
2025-02-17,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,91,12740,9100,3640,41
2025-02-17,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,67,5360,3685,1675,41
2025-02-17,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,38,3610,2660,950,41
2025-02-17,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,77,3850,2695,1155,59
2025-02-17,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,98,11760,8820,2940,59
2025-02-17,ST02,Howrah,P03,Milk 1L,Dairy,40,28,93,3720,2604,1116,59
2025-02-17,ST02,Howrah,P04,Curd 500g,Dairy,35,24,44,1540,1056,484,59
2025-02-17,ST02,Howrah,P05,Cola 1L,Beverages,30,20,83,2490,1660,830,59
2025-02-17,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,50,3000,2100,900,59
2025-02-17,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,47,1175,705,470,59
2025-02-17,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,72,10080,7200,2880,59
2025-02-17,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,60,4800,3300,1500,59
2025-02-17,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,76,7220,5320,1900,59
2025-02-18,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,69,3450,2415,1035,72
2025-02-18,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,66,7920,5940,1980,72
2025-02-18,ST01,MG Road,P03,Milk 1L,Dairy,40,28,75,3000,2100,900,72
2025-02-18,ST01,MG Road,P04,Curd 500g,Dairy,35,24,56,1960,1344,616,72
2025-02-18,ST01,MG Road,P05,Cola 1L,Beverages,30,20,51,1530,1020,510,72
2025-02-18,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,108,6480,4536,1944,72
2025-02-18,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,86,2150,1290,860,72
2025-02-18,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,46,6440,4600,1840,72
2025-02-18,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,62,4960,3410,1550,72
2025-02-18,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,76,7220,5320,1900,72
2025-02-18,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,95,4750,3325,1425,41
2025-02-18,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,105,12600,9450,3150,41
2025-02-18,ST02,Howrah,P03,Milk 1L,Dairy,40,28,84,3360,2352,1008,41
2025-02-18,ST02,Howrah,P04,Curd 500g,Dairy,35,24,85,2975,2040,935,41
2025-02-18,ST02,Howrah,P05,Cola 1L,Beverages,30,20,149,4470,2980,1490,41
2025-02-18,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,79,4740,3318,1422,41
2025-02-18,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,53,1325,795,530,41
2025-02-18,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,37,5180,3700,1480,41
2025-02-18,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,79,6320,4345,1975,41
2025-02-18,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,55,5225,3850,1375,41
2025-02-19,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,44,2200,1540,660,50
2025-02-19,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,112,13440,10080,3360,50
2025-02-19,ST01,MG Road,P03,Milk 1L,Dairy,40,28,54,2160,1512,648,50
2025-02-19,ST01,MG Road,P04,Curd 500g,Dairy,35,24,81,2835,1944,891,50
2025-02-19,ST01,MG Road,P05,Cola 1L,Beverages,30,20,113,3390,2260,1130,50
2025-02-19,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,140,8400,5880,2520,50
2025-02-19,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,58,1450,870,580,50
2025-02-19,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,67,9380,6700,2680,50
2025-02-19,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,47,3760,2585,1175,50
2025-02-19,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,54,5130,3780,1350,50
2025-02-19,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,91,4550,3185,1365,36
2025-02-19,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,106,12720,9540,3180,36
2025-02-19,ST02,Howrah,P03,Milk 1L,Dairy,40,28,99,3960,2772,1188,36
2025-02-19,ST02,Howrah,P04,Curd 500g,Dairy,35,24,69,2415,1656,759,36
2025-02-19,ST02,Howrah,P05,Cola 1L,Beverages,30,20,128,3840,2560,1280,36
2025-02-19,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,74,4440,3108,1332,36
2025-02-19,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,39,975,585,390,36
2025-02-19,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,94,13160,9400,3760,36
2025-02-19,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,74,5920,4070,1850,36
2025-02-19,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,59,5605,4130,1475,36
2025-02-20,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,63,3150,2205,945,40
2025-02-20,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,71,8520,6390,2130,40
2025-02-20,ST01,MG Road,P03,Milk 1L,Dairy,40,28,58,2320,1624,696,40
2025-02-20,ST01,MG Road,P04,Curd 500g,Dairy,35,24,116,4060,2784,1276,40
2025-02-20,ST01,MG Road,P05,Cola 1L,Beverages,30,20,114,3420,2280,1140,40
2025-02-20,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,99,5940,4158,1782,40
2025-02-20,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,36,900,540,360,40
2025-02-20,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,82,11480,8200,3280,40
2025-02-20,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,83,6640,4565,2075,40
2025-02-20,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,51,4845,3570,1275,40
2025-02-20,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,114,5700,3990,1710,70
2025-02-20,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,77,9240,6930,2310,70
2025-02-20,ST02,Howrah,P03,Milk 1L,Dairy,40,28,88,3520,2464,1056,70
2025-02-20,ST02,Howrah,P04,Curd 500g,Dairy,35,24,75,2625,1800,825,70
2025-02-20,ST02,Howrah,P05,Cola 1L,Beverages,30,20,69,2070,1380,690,70
2025-02-20,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,127,7620,5334,2286,70
2025-02-20,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,91,2275,1365,910,70
2025-02-20,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,87,12180,8700,3480,70
2025-02-20,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,84,6720,4620,2100,70
2025-02-20,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,93,8835,6510,2325,70
2025-02-21,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,71,3550,2485,1065,74
2025-02-21,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,96,11520,8640,2880,74
2025-02-21,ST01,MG Road,P03,Milk 1L,Dairy,40,28,81,3240,2268,972,74
2025-02-21,ST01,MG Road,P04,Curd 500g,Dairy,35,24,76,2660,1824,836,74
2025-02-21,ST01,MG Road,P05,Cola 1L,Beverages,30,20,139,4170,2780,1390,74
2025-02-21,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,128,7680,5376,2304,74
2025-02-21,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,53,1325,795,530,74
2025-02-21,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,84,11760,8400,3360,74
2025-02-21,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,58,4640,3190,1450,74
2025-02-21,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,91,8645,6370,2275,74
2025-02-21,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,52,2600,1820,780,48
2025-02-21,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,59,7080,5310,1770,48
2025-02-21,ST02,Howrah,P03,Milk 1L,Dairy,40,28,82,3280,2296,984,48
2025-02-21,ST02,Howrah,P04,Curd 500g,Dairy,35,24,112,3920,2688,1232,48
2025-02-21,ST02,Howrah,P05,Cola 1L,Beverages,30,20,59,1770,1180,590,48
2025-02-21,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,136,8160,5712,2448,48
2025-02-21,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,88,2200,1320,880,48
2025-02-21,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,59,8260,5900,2360,48
2025-02-21,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,55,4400,3025,1375,48
2025-02-21,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,50,4750,3500,1250,48
2025-02-22,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,46,2300,1610,690,39
2025-02-22,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,95,11400,8550,2850,39
2025-02-22,ST01,MG Road,P03,Milk 1L,Dairy,40,28,83,3320,2324,996,39
2025-02-22,ST01,MG Road,P04,Curd 500g,Dairy,35,24,82,2870,1968,902,39
2025-02-22,ST01,MG Road,P05,Cola 1L,Beverages,30,20,69,2070,1380,690,39
2025-02-22,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,145,8700,6090,2610,39
2025-02-22,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,73,1825,1095,730,39
2025-02-22,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,76,10640,7600,3040,39
2025-02-22,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,97,7760,5335,2425,39
2025-02-22,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,44,4180,3080,1100,39
2025-02-22,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,81,4050,2835,1215,37
2025-02-22,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,63,7560,5670,1890,37
2025-02-22,ST02,Howrah,P03,Milk 1L,Dairy,40,28,67,2680,1876,804,37
2025-02-22,ST02,Howrah,P04,Curd 500g,Dairy,35,24,116,4060,2784,1276,37
2025-02-22,ST02,Howrah,P05,Cola 1L,Beverages,30,20,57,1710,1140,570,37
2025-02-22,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,136,8160,5712,2448,37
2025-02-22,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,87,2175,1305,870,37
2025-02-22,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,67,9380,6700,2680,37
2025-02-22,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,75,6000,4125,1875,37
2025-02-22,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,39,3705,2730,975,37
2025-02-23,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,52,2600,1820,780,50
2025-02-23,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,70,8400,6300,2100,50
2025-02-23,ST01,MG Road,P03,Milk 1L,Dairy,40,28,59,2360,1652,708,50
2025-02-23,ST01,MG Road,P04,Curd 500g,Dairy,35,24,110,3850,2640,1210,50
2025-02-23,ST01,MG Road,P05,Cola 1L,Beverages,30,20,129,3870,2580,1290,50
2025-02-23,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,149,8940,6258,2682,50
2025-02-23,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,69,1725,1035,690,50
2025-02-23,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,53,7420,5300,2120,50
2025-02-23,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,44,3520,2420,1100,50
2025-02-23,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,51,4845,3570,1275,50
2025-02-23,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,78,3900,2730,1170,74
2025-02-23,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,48,5760,4320,1440,74
2025-02-23,ST02,Howrah,P03,Milk 1L,Dairy,40,28,85,3400,2380,1020,74
2025-02-23,ST02,Howrah,P04,Curd 500g,Dairy,35,24,106,3710,2544,1166,74
2025-02-23,ST02,Howrah,P05,Cola 1L,Beverages,30,20,114,3420,2280,1140,74
2025-02-23,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,86,5160,3612,1548,74
2025-02-23,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,63,1575,945,630,74
2025-02-23,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,41,5740,4100,1640,74
2025-02-23,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,73,5840,4015,1825,74
2025-02-23,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,85,8075,5950,2125,74
2025-02-24,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,102,5100,3570,1530,47
2025-02-24,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,73,8760,6570,2190,47
2025-02-24,ST01,MG Road,P03,Milk 1L,Dairy,40,28,72,2880,2016,864,47
2025-02-24,ST01,MG Road,P04,Curd 500g,Dairy,35,24,68,2380,1632,748,47
2025-02-24,ST01,MG Road,P05,Cola 1L,Beverages,30,20,149,4470,2980,1490,47
2025-02-24,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,54,3240,2268,972,47
2025-02-24,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,41,1025,615,410,47
2025-02-24,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,60,8400,6000,2400,47
2025-02-24,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,93,7440,5115,2325,47
2025-02-24,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,73,6935,5110,1825,47
2025-02-24,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,116,5800,4060,1740,50
2025-02-24,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,48,5760,4320,1440,50
2025-02-24,ST02,Howrah,P03,Milk 1L,Dairy,40,28,119,4760,3332,1428,50
2025-02-24,ST02,Howrah,P04,Curd 500g,Dairy,35,24,98,3430,2352,1078,50
2025-02-24,ST02,Howrah,P05,Cola 1L,Beverages,30,20,96,2880,1920,960,50
2025-02-24,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,91,5460,3822,1638,50
2025-02-24,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,99,2475,1485,990,50
2025-02-24,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,47,6580,4700,1880,50
2025-02-24,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,52,4160,2860,1300,50
2025-02-24,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,52,4940,3640,1300,50
2025-02-25,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,54,2700,1890,810,37
2025-02-25,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,99,11880,8910,2970,37
2025-02-25,ST01,MG Road,P03,Milk 1L,Dairy,40,28,46,1840,1288,552,37
2025-02-25,ST01,MG Road,P04,Curd 500g,Dairy,35,24,117,4095,2808,1287,37
2025-02-25,ST01,MG Road,P05,Cola 1L,Beverages,30,20,78,2340,1560,780,37
2025-02-25,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,131,7860,5502,2358,37
2025-02-25,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,65,1625,975,650,37
